# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindistres_neg1_mol3_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Residue (#)";"Protein_neg1-MOL3"
"1.0";"0.559408"
"2.0";"0.369161"
"3.0";"0.498199"
"4.0";"0.284897"
"5.0";"0.698267"
"6.0";"0.750641"
"7.0";"0.926996"
"8.0";"1.17751"
"9.0";"1.04555"
"10.0";"0.832008"
"11.0";"1.02429"
"12.0";"0.748311"
"13.0";"1.18292"
"14.0";"1.45211"
"15.0";"1.5465"
"16.0";"1.37646"
"17.0";"1.47343"
"18.0";"1.0985"
"19.0";"1.0771"
"20.0";"0.655691"
"21.0";"0.858183"
"22.0";"0.408931"
"23.0";"0.542089"
"24.0";"0.866813"
"25.0";"0.753106"
"26.0";"0.655129"
"27.0";"0.966082"
"28.0";"0.570307"
"29.0";"0.636554"
"30.0";"0.368671"
"31.0";"0.744566"
"32.0";"0.996395"
"33.0";"0.859565"
"34.0";"0.912369"
"35.0";"0.988753"
"36.0";"0.543622"
"37.0";"0.557611"
"38.0";"1.02333"
"39.0";"0.888447"
"40.0";"0.461716"
"41.0";"0.361571"
"42.0";"0.624302"
"43.0";"0.922843"
"44.0";"0.71982"
"45.0";"0.684685"
"46.0";"0.485982"
"47.0";"0.587822"
"48.0";"0.366492"
"49.0";"0.571431"
"50.0";"0.33007"
"51.0";"0.618794"
"52.0";"0.560389"
"53.0";"0.430541"
"54.0";"0.391184"
"55.0";"0.546211"
"56.0";"0.426405"
"57.0";"0.341822"
"58.0";"0.199732"
"59.0";"0.161598"
"60.0";"0.186979"
"61.0";"0.194951"
"62.0";"0.507985"
"63.0";"0.425172"
"64.0";"0.461306"
"65.0";"0.142744"
"66.0";"0.209069"
"67.0";"0.349235"
"68.0";"0.304982"
"69.0";"0.534836"
"70.0";"0.894361"
"71.0";"0.397659"
"72.0";"0.66798"
"73.0";"0.817188"
"74.0";"0.497509"
"75.0";"1.04512"
"76.0";"1.08066"
"77.0";"0.777686"
"78.0";"0.7862"
"79.0";"0.649168"
"80.0";"0.438845"
"81.0";"0.800669"
"82.0";"0.649403"
"83.0";"0.343414"
"84.0";"0.657015"
"85.0";"0.986505"
"86.0";"1.11468"
"87.0";"1.41815"
"88.0";"1.34816"
"89.0";"1.1543"
"90.0";"1.36553"
"91.0";"1.41645"
"92.0";"0.9192"
"93.0";"0.940422"
"94.0";"0.687569"
"95.0";"1.22421"
"96.0";"1.03853"
"97.0";"0.827263"
"98.0";"0.488432"
"99.0";"0.922454"
"100.0";"0.964003"
"101.0";"0.477757"
"102.0";"0.831801"
"103.0";"0.761363"
"104.0";"0.983838"
"105.0";"1.02404"
"106.0";"1.23101"
"107.0";"1.30135"
"108.0";"1.05797"
"109.0";"1.14813"
"110.0";"1.07552"
"111.0";"1.38801"
"112.0";"1.41475"
"113.0";"1.15286"
"114.0";"0.775084"
"115.0";"1.04725"
"116.0";"0.597758"
"117.0";"0.421486"
"118.0";"0.974911"
"119.0";"0.477429"
"120.0";"0.551062"
"121.0";"0.181246"
"122.0";"0.667165"
"123.0";"0.878782"
"124.0";"0.448651"
